CODIGO;DESCRICAO;CBO;NIVEL;SUBSIDIO
701062;ANALISTA DE TEC DA INFORMACAO;212405;NS;N
999032;ANALISTA JUDICIARIO - B;212405;NS;N
11002;ASSISTENTE JURIDICO;241005;NS;N
11005;ADVOGADO DE OFICIO;241005;NS;N
32002;ADVOGADO;241005;NS;N
32058;ASSISTENTE JURIDICO;241005;NS;N
34046;ESPECIALISTA NIVEL SUPERIOR - ADVOGADO;241005;NS;N
34047;ADVOGADO JUNIOR;241005;NS;N
34061;ASSISTENTE JURIDICO SENIOR;241005;NS;N
34066;ASSISTENTE JURIDICO PLENO;241005;NS;N
35006;ADVOGADO A;241005;NS;N
35017;ADVOGADO B;241005;NS;N
35039;ADVOGADO C;241005;NS;N
35072;TECNICO DE NIVEL SUPERIOR  ADVOGADO;241005;NS;N
61005;ADVOGADO;241005;NS;N
61011;ASSISTENTE JURIDICO;241005;NS;N
67003;ADVOGADO;241005;NS;N
67004;ADVOGADO A;241005;NS;N
67005;ADVOGADO B;241005;NS;N
67006;ADVOGADO C;241005;NS;N
67068;ASSISTENTE JURIDICO;241005;NS;N
69039;ADVOGADO D;241005;NS;N
69043;ADVOGADO E;241005;NS;N
78006;ADVOGADO;241005;NS;N
79051;ADVOGADO;241005;NS;N
87034;ADVOGADO;241005;NS;N
87064;ADVOGADO A;241005;NS;N
87065;ADVOGADO B;241005;NS;N
87066;ADVOGADO C;241005;NS;N
87067;ADVOGADO D;241005;NS;N
87068;ADVOGADO E;241005;NS;N
88001;ADVOGADO I;241005;NS;N
88020;ADVOGADO II;241005;NS;N
88039;ADVOGADO III;241005;NS;N
88058;ADVOGADO IV;241005;NS;N
89032;ADVOGADO I;241005;NS;N
89041;ADVOGADO II;241005;NS;N
89049;ADVOGADO III;241005;NS;N
89055;ADVOGADO IV;241005;NS;N
100002;ASSISTENTE JURIDICO;241005;NS;N
110001;ADVOGADO I;241005;NS;N
110002;ADVOGADO II;241005;NS;N
110003;ADVOGADO III;241005;NS;N
138003;ADVOGADO;241005;NS;N
138007;ADVOGADO;241005;NS;N
138008;ADVOGADO;241005;NS;N
141002;PROESU - ADVOGADO;241005;NS;N
175003;ADVOGADO;241005;NS;N
175004;ADVOGADO;241005;NS;N
180004;ADVOGADO;241005;NS;N
180031;ADVOGADO I;241005;NS;N
180038;ADVOGADO V;241005;NS;N
194004;ASSISTENTE JURIDICO;241005;NS;N
208002;ADVOGADO;241005;NS;N
217002;ADVOGADO;241005;NS;N
222001;ADVOGADO JUNIOR;241005;NS;N
222002;ADVOGADO PLENO;241005;NS;N
222003;ADVOGADO SENIOR;241005;NS;N
307031;ADVOGADO;241005;NS;N
311002;ADVOGADO;241005;NS;N
312001;ADVOGADO A;241005;NS;N
320002;ADVOGADO;241005;NS;N
346001;ADVOGADO;241005;NS;N
355002;ADVOGADO;241005;NS;N
364011;T ASSIT JURIDICOS III;241005;NS;N
364013;T ASSIST JURIDICO I;241005;NS;N
367094;PROFIS NIVEL SUP B JUNIOR-ADVOGADO;241005;NS;N
367095;PROFIS NIVEL SUP B JUNIOR-ADVOGADO;241005;NS;N
367096;PROFIS NIVEL SUP B PLENO - ADVOGADO;241005;NS;N
367097;PROFIS NIVEL SUP B PLENO - ADVOGADO;241005;NS;N
367098;PROFIS NIVEL SUP B SENIOR - ADVOGADO;241005;NS;N
367099;PROFIS NIVEL SUP B SENIOR - ADVOGADO;241005;NS;N
367100;PROFIS NIVEL SUP B SENIOR - ADVOGADO;241005;NS;N
367101;PROFIS NIVEL SUP B - CONSULT ADVOGADO;241005;NS;N
370004;ADVOGADO;241005;NS;N
372001;ADVOGADO A;241005;NS;N
372002;ADVOGADO B;241005;NS;N
372003;ADVOGADO C;241005;NS;N
378002;ADVOGADO;241005;NS;N
386004;ADVOCACIA - ANC;241005;NS;N
398003;ADVOGADO;241005;NS;N
398004;ADVOGADOR PLENO;241005;NS;N
410002;ASSISTENTE JURIDICO;241005;NS;N
414004;ADVOGADO C;241005;NS;N
414005;ADVOGADO E;241005;NS;N
414007;ADVOGADO I;241005;NS;N
414008;ADVOGADO II;241005;NS;N
414009;ADVOGADO III;241005;NS;N
414010;ADVOGADO IV;241005;NS;N
414013;ASSISTENTE JURIDICO PLENO;241005;NS;N
414014;ASSISTENTE JURIDICO SENIOR;241005;NS;N
414015;ADVOGADO;241005;NS;N
414016;TECNICO DE NIVEL - ADVOGADO;241005;NS;N
422032;ASSISTENTE JURIDICO;241005;NS;N
424067;ADVOGADO C;241005;NS;N
430145;ASSISTENTE JURIDICO;241005;NS;N
450011;ADVOGADO I;241005;NS;N
450023;ADVOGADO II;241005;NS;N
450035;ADVOGADO III;241005;NS;N
473020;TECNICO DE NIVEL SUPERIOR ADVOGADO;241005;NS;N
480005;ADVOGADO;241005;NS;N
480060;ASSISTENTE JURIDICO;241005;NS;N
489002;ADVOGADO;241005;NS;N
508004;ADVOGADO;241005;NS;N
510003;ADVOGADO;241005;NS;N
514037;ADVOGADO I;241005;NS;N
514038;ADVOGADO II;241005;NS;N
514039;ADVOGADO III;241005;NS;N
520002;ADVOGADO;241005;NS;N
536001;ANALIST ADM - ADVOGADO;241005;NS;N
557022;ADVOGADO;241005;NS;N
559600;ADVOGADO - 40H;241005;NS;N
600004;ASSISTENTE JURIDICO  CATEGORIA ESPECIAL;241005;NS;N
600005;ASSISTENTE JURIDICO DE 1A  CATEGORIA;241005;NS;N
600006;ASSISTENTE JURIDICO DE 2A CATEGORIA;241005;NS;N
620001;ADVOGADO - NS;241005;NS;N
800004;ADVOGADO DE OFICIO;241005;NS;N
800005;ADVOGADO DE OFICIO SUBSTITUTO;241005;NS;N
800006;SUBSTITUTO DE ADVOGADO DE OFICIO;241005;NS;N
141033;AUDITOR DA GARANTIA DA QUALIDADE;0;NS;N
141035;COORDENADOR DE ADMINISTRACAO MATERIAIS;0;NS;N
141036;COORD DO CENTRO DE TREINAMENTO TECNICO;0;NS;N
141037;COORDENADOR DE ENGENHARIA NUCLEAR;0;NS;N
141038;COORDENADOR DE LOGISTICA FABRIL;0;NS;N
141039;COORD MANUT OPERACOES CONTROLE AMBIENTAL;0;NS;N
152002;ANALISTA DE GESTAO EM SAUDE;0;NS;N
169001;MEDICO PROGRAMA MAIS MEDICO;0;NS;N
191007;ASPIRANTE A OFICIAL;0;NS;N
191008;CADETE-ULTIMO ANO;0;NS;N
191009;CADETE-DEMAIS ANOS;0;NS;N
195199;GEOLOGO - NS;0;NS;N
208028;NAO INFORMADO;0;NS;N
208029;NAO INFORMADO;0;NS;N
475032;TECNICO ESPECIALIZADO IV;0;NS;N
512025;ANT-ANALISTA TECNICO;0;NS;N
517001;ADVOGADO;0;NS;N
517003;ANALISTA DE INSTAL E PROCESSOS NUCLEARES;0;NS;N
517005;ANALISTA DE RADIOPROTECAO;0;NS;N
517006;ANALISTA DE RECURSOS HUMANOS;0;NS;N
517007;ANALISTA DE SISTEMAS;0;NS;N
517010;BIBLIOTECARIO;0;NS;N
517011;BIOLOGO;0;NS;N
517012;CIRURGIAO DENTISTA;0;NS;N
517013;CONTADOR;0;NS;N
517014;ENFERMEIRO;0;NS;N
517015;ENGENHEIRO AGRONOMO;0;NS;N
517016;ENGENHEIRO AMBIENTAL;0;NS;N
517017;ENGENHEIRO CIVIL;0;NS;N
517018;ENGENHEIRO DE MATERIAIS;0;NS;N
517019;ENGENHEIRO DE PRODUCAO;0;NS;N
517020;ENGENHEIRO DE SEGURANCA TRABALHO;0;NS;N
517023;ENGENHEIRO MECANICO;0;NS;N
517024;ENGENHEIRO MECATRONICO;0;NS;N
517027;ENGENHEIRO QUIMICO;0;NS;N
517028;ESTATISTICO;0;NS;N
517030;INSPETOR DE QUALIDADE;0;NS;N
517031;MEDICO DO TRABALHO;0;NS;N
517032;OPERADOR DE CIRCUITO TERMOHIDRAULICO;0;NS;N
517033;OPERADOR DE REATOR NUCLEAR;0;NS;N
517035;QUIMICO INDUSTRIAL;0;NS;N
517036;TECNOLOGO;0;NS;N
546003;MEDICO - ANESTESIOLOGISTA - 24H;0;NS;N
546004;MEDICO - CLINICA MEDICA - 24H;0;NS;N
546006;ENFERMEIRO - 36H;0;NS;N
546008;ENFERMEIRO - URG E EMERG - 36H;0;NS;N
546012;ENGENHEIRO MECANICO - 40H;0;NS;N
546013;ARQUITETO - 40H;0;NS;N
546014;MEDICO -  MEDIC DO TRABALHO - 24 H;0;NS;N
546015;FARMACEUTICO - 40H;0;NS;N
546016;ASSISTENTE SOCIAL - 30H;0;NS;N
546017;BIOMEDICO - 40H;0;NS;N
546023;NUTRICIONISTA - 40H;0;NS;N
559001;MEDICO;0;NS;N
559002;MEDICO-TRABALHO;0;NS;N
559003;ENFERMEIRO;0;NS;N
559004;ENFERMEIRO-TRABALHO;0;NS;N
559005;MEDICO;0;NS;N
559006;MEDICO TRABALHO;0;NS;N
559007;ENFERMEIRO;0;NS;N
559008;ENFERMEIRO TRABALHO;0;NS;N
559020;ADVOGADO;0;NS;N
559021;ANALISTA ADMINISTRATIVO;0;NS;N
559022;ANALISTA ADMINISTRATIVO-ADMINISTRACAO;0;NS;N
559023;ANALISTA ADMINISTRATIVO-ARQUITETURA;0;NS;N
559024;ANALISTA ADMINISTRATIVO-CONTABILIDADE;0;NS;N
559025;ANALISTA ADMINISTRATIVO-JORNALISMO;0;NS;N
559026;ANALISTA ADMINISTRATIVO-GESTAO DE SAUDE;0;NS;N
559027;ANALISTA DE TECNOLOGIA DA INFORMACAO;0;NS;N
559028;ANALISTA DE TI-PROCESSO E DESENVOLVIM;0;NS;N
559029;ANALISTA DE TI-SISTEMAS OPERACIONAIS;0;NS;N
559030;ANALISTA DE TI-SUPORTES E REDES;0;NS;N
559031;ANALISTA DE TI - TELECOMUNICACOES;0;NS;N
559032;ASSISTENTE SOCIAL;0;NS;N
559033;BIOLOGO;0;NS;N
559034;BIOMEDICO;0;NS;N
559035;CIRURGIAO DENTISTA;0;NS;N
559036;EDUCADOR FISICO;0;NS;N
559037;ENGENHEIRO;0;NS;N
559038;ENGENHEIRO - CLINICO;0;NS;N
559039;FARMACEUTICO;0;NS;N
559040;FISIOTERAPEUTA;0;NS;N
559041;FONOAUDIOLOGO;0;NS;N
559042;PEDAGOGO;0;NS;N
559043;PSICOLOGO;0;NS;N
559044;TERAPEUTA OCUPACIONAL;0;NS;N
559045;FARMACEUTICO BIOQUIMICO;0;NS;N
559046;FISICO;0;NS;N
559047;NUTRICIONISTA;0;NS;N
559048;TECNOLOGO 40 HS;0;NS;N
559049;ASSISTENTE SOCIAL;0;NS;N
559050;TECNOLOGO 24 HS;0;NS;N
601004;ENFERMEIRO - UNIAB - 36H;0;NS;N
601005;ENFERMEIRO - UNIFECH - 36H;0;NS;N
601007;BIOMEDICO - UNIAB - 40H;0;NS;N
601011;FONOAUDIOLOGO - UNIAB - 30H;0;NS;N
601012;NUTRICIONISTA - UNIAB - 36H;0;NS;N
601013;PSICOLOGO - UNIAB - 36H;0;NS;N
601017;ENFERMEIRO - UNIFESP - 40H;0;NS;N
601018;PSICOLOGO - UNIFESP - 40H;0;NS;N
601020;BIOMEDICO - UNIFESP - 40H;0;NS;N
601021;BIOLOGO - UNIFESP - 40H;0;NS;N
601022;MEDICO INFECTOLOG - UNIFESP - 20H;0;NS;N
601023;MEDICO MEDIC INTENS - UNIFESP - 20H;0;NS;N
601024;FARMACEUTICO -  UNIFESP - 40H;0;NS;N
601025;FARMACEUTICO BIOQUIM-UNIFESP 40H;0;NS;N
711001;PROFISS TEC ESPEC LINGUAGEM SINAIS-CDT;0;NS;N
712002;PROF ESP ATEND NECES ESPEC - IFE-CDT;0;NS;N
9001;MEDICO;225105;NS;N
32011;MEDICO;225105;NS;N
51071;MEDICO MARITIMO;225105;NS;N
52035;MEDICO;225105;NS;N
59008;MEDICO;225105;NS;N
68037;MEDICO;225105;NS;N
70316;MEDICO P-030-94-86;225105;NS;N
74040;MEDICO;225105;NS;N
100010;MEDICO;225105;NS;N
102001;MEDICO RESIDENTE;225105;NS;N
110079;MEDICO I - 44HORAS;225105;NS;N
110080;MEDICO I - 36HORAS;225105;NS;N
110081;MEDICO I - 30HORAS;225105;NS;N
110082;MEDICO I - 24HORAS;225105;NS;N
110083;MEDICO I - 20HORAS;225105;NS;N
110084;MEDICO II - 44HORAS;225105;NS;N
110085;MEDICO II - 36HORAS;225105;NS;N
110086;MEDICO II - 30HORAS;225105;NS;N
110087;MEDICO II - 24HORAS;225105;NS;N
110088;MEDICO II - 20HORAS;225105;NS;N
110089;MEDICO III - 44HORAS;225105;NS;N
110090;MEDICO III - 36HORAS;225105;NS;N
110091;MEDICO III - 30HORAS;225105;NS;N
110092;MEDICO III - 24HORAS;225105;NS;N
110093;MEDICO III - 20HORAS;225105;NS;N
122001;MEDICO;225105;NS;N
122003;MEDICO PLANTONISTA;225105;NS;N
122006;MEDICO;225105;NS;N
122010;MEDICO;225105;NS;N
123002;MEDICO II;225105;NS;N
123003;MEDICO PLANTONISTA II;225105;NS;N
141025;PROESU - MEDICO;225105;NS;N
141043;PROESU - MEDICO AUDITOR;225105;NS;N
157012;MEDICO;225105;NS;N
175028;MEDICO;225105;NS;N
175029;MEDICO;225105;NS;N
175030;MEDICO;225105;NS;N
175031;MEDICO;225105;NS;N
180149;MEDICO;225105;NS;N
180377;MEDICO;225105;NS;N
194028;MEDICO  - 20 H;225105;NS;N
194029;MEDICO;225105;NS;N
208022;MEDICO;225105;NS;N
307026;TNS - MEDICO;225105;NS;N
311023;MEDICO;225105;NS;N
325004;MEDICO;225105;NS;N
346005;MEDICO;225105;NS;N
355014;MEDICO;225105;NS;N
367044;PROFIS NIV SUP A JUNIOR MEDICO;225105;NS;N
367045;PROFIS NIV SUP A JUNIOR MEDICO;225105;NS;N
367046;PROFIS NIV SUP A PLENO MEDICO;225105;NS;N
367047;PROFIS NIV SUP A PLENO MEDICO;225105;NS;N
367048;PROFIS NIV SUP A SENIOR MEDICO;225105;NS;N
367049;PROFIS NIV SUP A SENIOR MEDICO;225105;NS;N
367050;PROFIS NIV SUP A CONSULTOR MEDICO;225105;NS;N
372064;MEDICO A;225105;NS;N
372065;MEDICO B;225105;NS;N
398018;MEDICO;225105;NS;N
403013;MEDICO;225105;NS;N
415062;MEDICO;225105;NS;N
421017;MEDICO;225105;NS;N
422069;MEDICO;225105;NS;N
423001;SUPERVISOR MEDICO PERICIAL;225105;NS;N
424001;MEDICO;225105;NS;N
424071;SUPERVISOR MEDICO PERICIAL;225105;NS;N
425001;MEDICO;225105;NS;N
430060;MEDICO;225105;NS;N
432009;MEDICO;225105;NS;N
434001;MEDICO;225105;NS;N
435001;PERITO MEDICO DA PREV SOCIAL;225105;NS;N
436001;MEDICO;225105;NS;N
437001;MEDICO;225105;NS;N
442256;MEDICO-PROFISSIONAL TECNICO SUPERIOR II;225105;NS;N
445020;MEDICO;225105;NS;N
446015;MEDICO;225105;NS;N
459011;MEDICO;225105;NS;N
460058;MEDICO;225105;NS;N
473014;MEDICO;225105;NS;N
474014;MEDICO;225105;NS;N
480151;MEDICO;225105;NS;N
480154;MEDICO MARITIMO;225105;NS;N
483001;MEDICO;225105;NS;N
489037;MEDICO;225105;NS;N
490015;MEDICO;225105;NS;N
492007;MEDICO;225105;NS;N
514082;MEDICO I;225105;NS;N
514083;MEDICO II;225105;NS;N
514084;MEDICO III;225105;NS;N
546001;MEDICO - 24 H;225105;NS;N
546002;MEDICO - MEDIC. EMERGENCIA - 24H;225105;NS;N
546022;MEDICO PLANTONISTA - 24H;225105;NS;N
557001;MEDICO;225105;NS;N
559009;MEDICO  - 20H;225105;NS;N
559510;MEDICO - 24H;225105;NS;N
559511;MEDICO - 40H;225105;NS;N
601001;MEDICO - UNIAB - 36 H;225105;NS;N
601002;MEDICO - UNIFECH - 36H;225105;NS;N
601003;MEDICO - UBS  - 40H;225105;NS;N
601015;MEDICO - UNIFESP - 20 H;225105;NS;N
620002;MEDICO - NS;225105;NS;N
701047;MEDICO-AREA;225105;NS;N
810001;SUPERVISOR MEDICO PERICIAL;225105;NS;N
811001;PERITO MEDICO PREVIDENCIARIO;225105;NS;N
812001;SUPERVISOR MEDICO-PERICIAL;225105;NS;N
1013;PROCURADOR DA FAZ NAC DE 2A CATEGORIA;251205;NS;N
9022;ECONOMISTA;251205;NS;N
32020;ECONOMISTA;251205;NS;N
32085;TECNICO DE PLANEJAMENTO E PESQUISA;251205;NS;N
33070;ANALISTA ECONOMICO;251205;NS;N
34054;ECONOMISTA SENIOR;251205;NS;N
35060;ECONOMISTA PLENO;251205;NS;N
59115;ECONOMISTA;251205;NS;N
61031;ECONOMISTA;251205;NS;N
67040;ANALISTA DE SISTEMAS SOCIO-ECONOMICO;251205;NS;N
68001;ECONOMISTA;251205;NS;N
68003;ECONOMISTA SENIOR;251205;NS;N
70307;ECONOMISTA P-030-94-86;251205;NS;N
79059;ANALISTA DE COMERCIALIZACAO;251205;NS;N
88004;ANALISTA ECONOMIA E FINANCAS I;251205;NS;N
88023;ANALISTA ECONOMIA E FINANCAS II;251205;NS;N
88042;ANALISTA ECONOMIA E FINANCAS III;251205;NS;N
88061;ANALISTA ECONOMIA E FINANCAS IV;251205;NS;N
100008;ECONOMISTA;251205;NS;N
137003;ANALISTA TREINEE;251205;NS;N
138004;ECONOMISTA;251205;NS;N
141018;PROESU - ECONOMISTA;251205;NS;N
157077;ECONOMISTA;251205;NS;N
180015;ECONOMISTA;251205;NS;N
180021;ECONOMISTA IV;251205;NS;N
180028;ECONOMISTA II;251205;NS;N
180040;ECONOMISTA III;251205;NS;N
180106;ANALISTA ESP SERVS ECONOM;251205;NS;N
180121;TECNICO ESP SERV ECONOM;251205;NS;N
180159;OFICIAL DE SERVICOS ECONOMICOS;251205;NS;N
194013;ECONOMISTA;251205;NS;N
195056;ECONOMISTA - NS;251205;NS;N
208003;ANALISTA COMERCIAL;251205;NS;N
208008;ECONOMISTA;251205;NS;N
307021;TNS - TECNICO DE ESTUDOS ECONOMICOS;251205;NS;N
311007;ECONOMISTA;251205;NS;N
321002;ECONOMISTA;251205;NS;N
346004;ECONOMISTA;251205;NS;N
355009;ECONOMISTA;251205;NS;N
364005;T P ECONOMIA III;251205;NS;N
364006;T P ECONOMIA II;251205;NS;N
364007;T P ECONOMIA I;251205;NS;N
367150;PROFIS NIV SUP B JUNIOR - ECONOMISTA;251205;NS;N
367151;PROFIS NIV SUP B JUNIOR - ECONOMISTA;251205;NS;N
367152;PROFIS NIV SUP B PLENO - ECONOMISTA;251205;NS;N
367153;PROFIS NIV SUP B PLENO - ECONOMISTA;251205;NS;N
367154;PROFIS NIV SUP B SENIOR - ECONOMISTA;251205;NS;N
367155;PROFIS NIV SUP B SENIOR - ECONOMISTA;251205;NS;N
367156;PROFIS NIV SUP B SENIOR - ECONOMISTA;251205;NS;N
367157;PROFIS NIV SUP B-CONSULTOR ECONOMISTA;251205;NS;N
370009;ECONOMISTA;251205;NS;N
372018;ANALISTA ECONOMICO C;251205;NS;N
378009;ECONOMISTA;251205;NS;N
386010;ECONOMIA - ANC;251205;NS;N
398014;ECONOMISTA;251205;NS;N
398015;ECONOMISTA PLENO;251205;NS;N
415031;ECONOMISTA;251205;NS;N
421008;ECONOMISTA;251205;NS;N
422022;ANALISTA ECONOMIA E FINANCAS III;251205;NS;N
422047;ECONOMISTA;251205;NS;N
423004;ECONOMISTA;251205;NS;N
424011;ECONOMISTA;251205;NS;N
430022;ECONOMISTA;251205;NS;N
430343;ECONOMISTA;251205;NS;N
430458;ANALISTA ECONOMIA E FINANCAS III;251205;NS;N
432004;ECONOMISTA;251205;NS;N
434011;ECONOMISTA;251205;NS;N
436060;ECONOMISTA;251205;NS;N
437005;ECONOMISTA;251205;NS;N
440006;ECONOMISTA;251205;NS;N
442014;ANALISTA ECONOMIA E FINANCAS I;251205;NS;N
442033;ECONOMISTA;251205;NS;N
442169;ANALISTA ECONOMIA E FINANCAS III;251205;NS;N
442243;ANALISTA ECONOMIA E FINANCAS II;251205;NS;N
445010;ECONOMISTA;251205;NS;N
446007;ECONOMISTA;251205;NS;N
450015;ECONOMISTA I;251205;NS;N
450027;ECONOMISTA II;251205;NS;N
450039;ECONOMISTA III;251205;NS;N
456001;ANALISTA PLAN GEST INF INFOR GEOG ESTATI;251205;NS;N
460044;ECONOMISTA;251205;NS;N
470006;ECONOMISTA;251205;NS;N
473010;ECONOMISTA;251205;NS;N
474007;ECONOMISTA;251205;NS;N
475012;ANALISTA ECONOMICO;251205;NS;N
475016;ECONOMISTA;251205;NS;N
476002;ECONOMISTA;251205;NS;N
480031;ANALISTA ECONOMICO;251205;NS;N
480036;ANALISTA ORDENACAO TERRITORIO;251205;NS;N
480041;ANALISTA SIST SOCIO ECONOMICO;251205;NS;N
480096;ECONOMISTA;251205;NS;N
489021;ECONOMISTA;251205;NS;N
490006;ANALISTA SIST SOCIO ECONOMICO;251205;NS;N
490054;ECONOMISTA;251205;NS;N
492005;ECONOMISTA;251205;NS;N
520008;ECONOMISTA;251205;NS;N
536007;ANALIST ADM - ECONOMISTA;251205;NS;N
615003;ECONOMISTA;251205;NS;N
701026;ECONOMISTA;251205;NS;N
888005;ECONOMISTA II;251205;NS;N
32040;ASSISTENTE TECNICO;411010;NS;N
33044;ASSISTENTE TECNICO ESPECIALIZADO;411010;NS;N
34014;ASSISTENTE ADMINISTRATIVO;411010;NS;N
34015;ASSISTENTE DE RECURSOS HUMANOS;411010;NS;N
34062;ASSISTENTE TECNICO SENIOR;411010;NS;N
34064;ASSISTENTE TECNICO PLENO;411010;NS;N
34065;ASSISTENTE ADMINISTRATIVO PLENO;411010;NS;N
34073;ASSISTENTE ADMINISTRATIVO JUNIOR;411010;NS;N
34077;ASSISTENTE TECNICO JUNIOR;411010;NS;N
35048;ASSISTENTE TECNICO ADMINISTRATIVO - NS;411010;NS;N
35068;ASSISTENTE ADMINISTRATIVO SENIOR;411010;NS;N
59091;TECNICO DE ATIVIDADES ADMINISTRATIVAS;411010;NS;N
66025;ASSISTENTE TECNICO DE EMBARCACOES;411010;NS;N
67065;ASSISTENTE ADMINISTRATIVO ESPECIALIZADO;411010;NS;N
67067;ASSISTENTE ESPECIALIZADO;411010;NS;N
79041;ASSESSOR ADMINISTRATIVO;411010;NS;N
87004;ASSISTENTE DE COMPRAS;411010;NS;N
88006;ASS TEC ADMINISTRATIVO I;411010;NS;N
88016;ASS TEC EM PROM E DIV CULTURAL I;411010;NS;N
88025;ASS TEC ADMINISTRATIVO II;411010;NS;N
88035;ASS TEC EM PROM E DIV CULTURAL II;411010;NS;N
88044;ASS TEC ADMINISTRATIVO III;411010;NS;N
88054;ASS TEC EM PROM E DIV CULTURAL III;411010;NS;N
89031;ASSISTENTE INSTITUCIONAL I;411010;NS;N
89035;ASSISTENTE TECNICO ADMINISTRATIVO I;411010;NS;N
89040;ASSISTENTE INSTITUCIONAL II;411010;NS;N
89044;ASSISTENTE TECNICO ADMINISTRATIVO II;411010;NS;N
89048;ASSISTENTE INSTITUCIONAL III;411010;NS;N
89052;ASSISTENTE TECNICO ADMINISTRATIVO III;411010;NS;N
110022;ASSISTENTE I;411010;NS;N
110023;ASSISTENTE II;411010;NS;N
110024;ASSISTENTE III;411010;NS;N
119031;ASSISTENTE;411010;NS;N
137004;ASSISTENTE ADMINISTRATIVO SENIOR;411010;NS;N
137010;ASSISTENTE ADMINISTRATIVO SR;411010;NS;N
141008;PROESU - ASSISTENTE ESPECIALIZADO;411010;NS;N
157007;ASSISTENTE TEC ADMINISTRATIVO I;411010;NS;N
180001;ASSISTENTE DE ADMINISTRACAO;411010;NS;N
180002;ASSISTENTE TECNICO;411010;NS;N
180073;ASSESSOR ADMINISTRATIVO;411010;NS;N
180081;ASSISTENTE ADMINISTRATIVO;411010;NS;N
180101;ASSISTENTE TECNICO ESPECIALIZADO I;411010;NS;N
195162;ASSISTENTE JURIDICO - NS;411010;NS;N
195214;TECNICO DE ADMINISTRACAO - NS;411010;NS;N
346006;ASSISTENTE TECNICO ADMINISTRATIVO;411010;NS;N
346009;ASSISTENTE TECNICO DE OPERACOES;411010;NS;N
364020;T ASS ADM III;411010;NS;N
364021;T ASS ADM II;411010;NS;N
364022;T ASS ADM I;411010;NS;N
367223;ASSIS ESPEC JUNIOR ASSIST ESP ADM;411010;NS;N
367224;ASSIS ESPEC JUNIOR ASSIST ESP ADM;411010;NS;N
367226;ASSIST ESPEC PLENO ASSIST ESP ADM;411010;NS;N
367228;ASSIS ESPEC SENIOR ASSIST ESP ADM;411010;NS;N
367229;ASSIST ESPEC JUNIOR ASSISTENTE ESP IND;411010;NS;N
367230;ASSIST ESPEC JUNIOR ASSISTENTE ESP IND;411010;NS;N
367231;ASSIST ESPEC PLENO ASSISTENTE ESP IND;411010;NS;N
367232;ASSIST ESPEC PLENO ASSISTENTE ESP IND;411010;NS;N
367233;ASSIST ESPEC SENIOR ASSISTENTE ESP IND;411010;NS;N
367234;ASSIST ESPEC SENIOR ASSISTENTE ESP IND;411010;NS;N
370001;ASSISTENTE DE RECURSOS HUMANOS;411010;NS;N
398007;ASSISTENTE TECNICO ADMINISTRATIVO;411010;NS;N
398008;ASSISTENTE TECNICO ADMINISTRATIVO PLENO;411010;NS;N
398009;ASSISTENTE TECNICO DE COMUNICACAO;411010;NS;N
398010;ASSISTENTE TECNICO DE COMUNICACAO PLENO;411010;NS;N
400001;PESQUISADOR TITULAR III;411010;NS;N
400002;PESQUISADOR TITULAR II;411010;NS;N
400003;PESQUISADOR TITULAR I;411010;NS;N
400004;PESQUISADOR ASSOCIADO III;411010;NS;N
400005;PESQUISADOR ASSOCIADO II;411010;NS;N
400006;PESQUISADOR ASSOCIADO I;411010;NS;N
400007;PESQUISADOR ADJUNTO III;411010;NS;N
400008;PESQUISADOR ADJUNTO II;411010;NS;N
400009;PESQUISADOR ADJUNTO I;411010;NS;N
420025;ASSISTENTE TEC DE EMBARCACOES;411010;NS;N
434189;ASSISTENTE TECNICO ADMINISTRATIVO II;411010;NS;N
434489;ASSISTENTE TECNICO ADMINISTRATIVO II;411010;NS;N
442019;ASSESSOR ADMINISTRATIVO;411010;NS;N
442023;ASSISTENTE INSTITUCIONAL I;411010;NS;N
442025;ASSIST TEC ADMINISTRATIVO I;411010;NS;N
442026;ASSIST TECNICO PROM E DIV CULTURAL I;411010;NS;N
442178;ASSISTENTE INSTITUCIONAL II;411010;NS;N
442179;ASSISTENTE INSTITUCIONAL III;411010;NS;N
442180;ASSISTENTE TEC ADMINISTRATIVO II;411010;NS;N
